ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
166     31      128.192749      N/A     411.586426      165.839447      69.97728        0.559535        0.0203  2.645212        mushroom        yes     5.543691        1832    0       413.18399       168.035995      70.240898       342.048798
167     45      94.589554       N/A     272.79364       167.623276      58.565868       0.524785        0.0203  2.577975        mushroom        yes     7.941286        3437    0.04546 275.330505      166.628387      58.945992       245.432068
168     27      50.889141       N/A     264.18988       247.84375       68.034996       0.662198        0.0203  2.40885 mushroom        yes     -10.970224      1384    0.086185        262.0672        246.782318      67.574959       155.845367
169     39      15.784293       N/A     168.140976      75.031754       41.799915       0.685373        0.0203  2.581166        mushroom        yes     -9.118901       2906    0.609069        168.943573      73.011284       41.450954       395.23822
170     18      183.232361      N/A     135.291321      375.642548      73.872726       0.671061        0.0203  2.234284        mushroom        yes     3.783019        654     0.10487 134.717682      377.971527      74.031326       110.759964
171     52      186.517899      N/A     262.214752      361.573639      68.365044       0.203   0.0203  2.753997        thin    yes     -15.737962      4281    0       262.815002      358.838013      67.575798       78.927017
172     43      41.140816       N/A     304.455078      118.757347      90.745117       0.580778        0.0203  2.561846        mushroom        yes     31.296646       3259    0       302.381989      119.32  92.051003       342.781006
173     19      177.641998      N/A     133.920242      369.926697      74.244942       0.361953        0.0203  2.7201  mushroom        yes     22.131899       881     0.408183        133.466995      372.196747      75.186409       113.27948
174     19      177.641998      N/A     128.625214      370.908691      76.578369       0.331533        0.0203  2.508154        thin    yes     -75.51822       890     0.962905        129.305771      371.057709      73.880966       117.76194
175     33      21.020288       N/A     264.139801      232.150269      67.752563       0.719003        0.0203  2.651363        mushroom        yes     -9.026577       2128    0.240111        261.472656      231.792847      67.325073       171.047043
176     52      186.517899      N/A     369.715271      455.524078      89.203278       0.0203  N/A     2.447189        thin    yes     -81.693664      4449    0.669175        369.505585      455.851868      86.538025       241.568115
177     31      128.192749      N/A     419.366821      158.661194      68.815109       0.388782        0.0203  2.554666        mushroom        yes     23.365759       1854    0.685498        417.464722      158.495499      69.639984       353.324585
178     18      183.232361      N/A     93.582993       375.143951      81.196503       0.0203  N/A     2.576076        thin    yes     -78.49114       680     0.763203        93.100616       374.891663      78.522964       154.414032
179     35      52.692078       N/A     243.193985      120.066841      27.191784       0.251076        0.0203  2.703022        thin    yes     -22.271482      2348    0       241.018997      119.281998      26.244801       313.594055
180     18      183.232361      N/A     135.4758        380.634735      75.127357       0.457828        0.0203  2.688813        mushroom        yes     -25.422952      653     0.05706 135.560684      378.213135      73.975601       109.908363
181     51      107.86673       N/A     350.128662      326.224579      41.582531       0.245731        0.0203  2.414827        thin    yes     -78.574143      4256    0.839717        349.714996      325.98764       39.223774       185.093765
182     31      128.192749      N/A     382.078156      190.145172      77.856056       0.536891        0.0203  2.714372        mushroom        yes     9.382483        1760    0.046573        383.645447      192.533081      78.328018       299.998474
183     31      128.192749      N/A     420.122528      159.249771      70.134789       0.444213        0.0203  2.655265        mushroom        yes     -5.838573       1853    0.730153        417.344421      159.242767      69.850708       352.692902
184     52      186.517899      N/A     363.347748      446.523438      89.024902       0.203   0.0203  2.627059        thin    yes     -68.972605      4437    0.576836        362.670227      447.534851      85.85807        230.344269
