ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
157     37      20.260868       N/A     354.430817      137.244675      132.911148      0.2     N/A     1.518246        stubby  yes     86.280475       2126    0       354.324005      137.190994      134.75  270.519714
158     9       17.553419       N/A     347.502197      125.851135      120.782898      0.414138        N/A     1.440952        stubby  yes     53.038136       536     0.59965 348.253937      126.231926      121.902725      271.05014
159     27      40.920414       N/A     374.67041       146.143997      129.519287      0.557831        N/A     1.457201        stubby  yes     68.353182       1756    0       375.162994      146.419998      130.942001      265.949432
160     6       95.085373       N/A     302.662415      243.308395      103.699722      0.643554        0.329254        1.379405        mushroom        yes     10.479876       250     0.108633        301.585846      241.80545       104.041695      130.56192
161     23      39.485191       N/A     346.757904      183.74295       129.209335      0.330741        N/A     1.505079        stubby  yes     -72.391048      1686    0.601365        346.231995      183.387283      127.209007      214.016235
162     22      25.255371       N/A     329.215027      214.471268      114.580109      0.509354        N/A     1.425533        stubby  yes     12.667237       1642    0.734174        330.076538      215.796127      114.935303      172.426971
163     8       66.177658       N/A     351.119415      121.043404      117.730759      0.621617        0.414339        1.380875        mushroom        yes     64.864567       467     0.482551        351.52301       121.380432      118.85144       277.684753
164     30      66.320633       N/A     446.052856      88.419289       133.002808      0.2     N/A     1.481164        stubby  yes     68.522776       1954    0.603786        446.455811      88.830383       134.465881      369.997864
165     20      88.959892       N/A     455.271393      171.240601      160.239594      1.109799        N/A     1.418761        stubby  yes     -63.049013      1337    0.587893        455.277985      170.694595      159.165649      328.41153
166     42      105.884048      N/A     355.956757      155.068604      135.756393      0.609544        0.02    1.306986        mushroom        yes     67.315745       2346    0.92581 356.286285      155.202347      136.607224      249.892731
167     12      149.54274       N/A     443.307495      197.117905      136.565002      0.620615        0.32593 1.345975        mushroom        yes     -25.236426      837     0.745017        442.808014      196.227997      136.084 297.332214
168     38      90.930717       N/A     369.544708      120.743889      138.200378      0.372814        N/A     1.420177        stubby  yes     42.414118       2179    0.576605        370.570679      120.829979      139.140976      297.662537
169     42      105.884048      N/A     355.557678      153.400009      135.410675      0.2     0.02    1.492511        thin    yes     61.03555        2346    0.569617        356.314606      153.554779      136.806503      251.500702
170     11      36.67181        N/A     338.678131      216.52594       110.630219      0.450412        N/A     1.450073        stubby  yes     51.000677       593     0.806745        338.895844      217.671448      112.07016       177.681488
171     30      66.320633       N/A     405.465912      108.69046       135.247421      0.286446        0.02    1.477058        thin    yes     -69.873681      1858    0       405.819855      109.157066      133.649307      320.645569
172     41      10.278708       N/A     340.597076      206.256775      123.476433      0.916991        N/A     1.378963        stubby  yes     -48.002458      2275    0.820049        340.274811      205.336197      122.393097      189.703949
173     7       113.390648      N/A     342.657166      148.679321      119.577972      0.677707        N/A     1.395229        stubby  yes     45.949  413     0       343.772797      148.914642      120.756561      246.127136
174     32      22.734785       N/A     458.064514      78.743156       129.098267      0.456145        0.02    1.425295        mushroom        yes     17.794892       1979    0.611492        456.894409      78.231766       129.508133      388.042725
175     6       95.085373       N/A     309.637848      237.658875      106.383278      0.260681        0.02    1.470631        thin    yes     13.718875       257     0.100294        307.847504      236.523972      106.900757      139.407745
176     11      36.67181        N/A     345.727356      214.160034      109.557579      0.02    N/A     1.433408        stubby  yes     68.080617       599     0       345.786011      214.915878      111.441612      185.224838
177     27      40.920414       N/A     382.005402      129.038849      130.787277      0.251648        N/A     1.452422        stubby  yes     74.399102       1794    0.5031  382.404907      128.787613      132.477463      287.508484
178     38      90.930717       N/A     368.56366       124.714142      139.079971      0.446061        0.312212        1.395672        mushroom        yes     -45.034727      2165    0       368.878998      123.561996      137.884003      292.899414
179     21      169.817505      N/A     420.590302      181.324219      122.688805      0.498792        N/A     1.337601        stubby  yes     13.548898       1471    0       420.786194      182.640152      123.009415      275.523163
180     32      22.734785       N/A     458.190521      77.876137       128.539154      0.322213        0.02    1.452479        thin    yes     31.691636       1979    0.48929 457.165131      77.350433       129.250595      389.027008
181     28      12.854172       N/A     390.992981      119.038116      131.111145      0.489787        N/A     1.371442        stubby  yes     66.962583       1818    0.21639 391.313751      119.479485      132.394211      301.687988
182     21      169.817505      N/A     410.130096      184.927979      120.656487      0.580549        0.02    1.341805        mushroom        yes     -9.273557       1437    0       409.97113       186.094437      120.464264      263.421326
183     21      169.817505      N/A     425.932465      182.994614      124.07766       0.658379        0.324614        1.322694        mushroom        yes     6.886227        1489    0.72455 425.94458       181.734177      124.229889      281.134918
184     11      36.67181        N/A     341.76593       217.352783      113.237305      0.608058        N/A     1.363006        stubby  yes     -72.735589      595     0.887177        341.627716      216.861023      111.593674      179.886246
